feature,importance_mean,importance_std
Mic2_Tx5_cD4_shannon,0.0005333333333333856,0.0007774602526460496
Mic2_Tx1_cD5_shannon,0.0005333333333333634,0.000979795897113266
Mic1_Tx8_cD3_peakpos,0.0005333333333333634,0.000498887651569887
Mic2_Tx1_spread_hz,0.0005333333333333634,0.000498887651569887
Mic1_Tx8_cD1_logenergy,0.0005333333333333634,0.000498887651569887
Mic2_Tx1_cD1_kurt,0.0005333333333333634,0.0017587874611030372
Mic1_Tx8_out_of_band_frac,0.0005333333333333634,0.0011469767022723506
Mic1_Tx8_cA1_kurt,0.0005333333333333634,0.0008844332774280895
Mic2_Tx8_out_of_band_frac,0.0005333333333333634,0.0011469767022723504
Mic2_Tx8_env_decay_us,0.0005333333333333634,0.0011469767022723504
Mic2_Tx5_cD1_logenergy,0.0005333333333333634,0.0017587874611030372
Mic2_Tx1_cD3_shannon,0.0005333333333333412,0.000777460252646042
Mic2_Tx5_cD2_kurt,0.00040000000000004474,0.0017688665548562074
Mic1_Tx8_cD1_sparsity,0.00040000000000004474,0.0013063945294843264
Mic1_Tx8_cA1_logenergy,0.00040000000000004474,0.0008000000000000155
Mic2_Tx5_cD4_energy,0.00040000000000004474,0.0006798692684790415
Mic1_Tx8_cD1_kurt,0.00040000000000002257,0.001496662954709562
Mic2_Tx1_cA1_sparsity,0.00040000000000002257,0.001717879830230019
Mic2_Tx5_env_rise_us,0.00040000000000002257,0.0005333333333333634
Mic1_Tx1_cD4_peakamp,0.00040000000000002257,0.0005333333333333634
Mic1_Tx8_env_decay_us,0.0002666666666667261,0.0023323807579381196
Mic2_Tx1_env_decay_us,0.0002666666666667039,0.0006798692684790458
Mic1_Tx8_cD1_peakamp,0.0002666666666667039,0.0012364824660660869
Mic1_Tx5_centroid_hz,0.0002666666666667039,0.0006798692684790458
Mic1_Tx8_cD1_shannon,0.0002666666666667039,0.0017178798302300326
Mic2_Tx5_cD5_sparsity,0.0002666666666666817,0.0003265986323711088
Mic1_Tx8_cD2_kurt,0.0002666666666666817,0.0003265986323711088
Mic2_Tx1_cD2_kurt,0.0002666666666666817,0.00032659863237110887
Mic2_Tx5_cA1_peakpos,0.00013333333333338527,0.0014236104336041676
Mic2_Tx8_cD3_peakamp,0.00013333333333338527,0.0007774602526460382
Mic1_Tx5_kurt,0.00013333333333338527,0.001292714628644377
Mic2_Tx5_env_fwhm_us,0.00013333333333336305,0.00142361043360418
Mic1_Tx5_cD3_peakamp,0.00013333333333336305,0.0006531972647421905
Mic1_Tx5_cD4_peakamp,0.00013333333333336305,0.0004988876515698513
Mic1_Tx8_carrier_band_frac,0.00013333333333336305,0.0008844332774281197
Mic1_Tx1_cD4_sparsity,0.00013333333333334085,0.0002666666666666817
Mic2_Tx5_cD4_sparsity,0.00013333333333334085,0.0002666666666666817
Mic2_Tx1_cD5_kurt,0.00013333333333334085,0.0002666666666666817
Mic1_Tx1_cD5_sparsity,0.00013333333333334085,0.0002666666666666817
Mic1_Tx8_cD4_shannon,0.00013333333333334085,0.0002666666666666817
Mic1_Tx5_cD1_peakpos,0.00013333333333334085,0.0002666666666666817
Mic2_Tx8_cD3_peakpos,4.4408920985006264e-17,0.000596284793999928
Mic2_Tx8_cD4_peakpos,4.4408920985006264e-17,0.0008432740427115628
Mic2_Tx1_cD3_peakpos,4.4408920985006264e-17,0.0011925695879999054
Mic2_Tx5_cD5_energy,4.4408920985006264e-17,0.000596284793999928
Mic1_Tx5_cD4_kurt,4.4408920985006264e-17,0.0009428090415820695
Mic1_Tx1_cD5_peakamp,2.2204460492503132e-17,0.0004216370213557726
Mic2_Tx8_cA1_kurt,2.2204460492503132e-17,0.0004216370213557726
Mic1_Tx5_cA1_kurt,2.2204460492503132e-17,0.0004216370213557726
Mic2_Tx8_cD2_peakamp,2.2204460492503132e-17,0.001333333333333331
Mic2_Tx5_cD4_logenergy,2.2204460492503132e-17,0.0011155467020454572
Mic2_Tx5_cD4_peakamp,2.2204460492503132e-17,0.0004216370213557726
Mic2_Tx1_cD3_sparsity,2.2204460492503132e-17,0.0008432740427115802
Mic1_Tx8_skew,2.2204460492503132e-17,0.0004216370213557726
Mic1_Tx1_cD1_sparsity,2.2204460492503132e-17,0.0004216370213557726
Mic2_Tx8_dominant_hz,0.0,0.0
Mic1_Tx1_cD4_kurt,0.0,0.0
Mic1_Tx1_cD5_kurt,0.0,0.0
Mic2_Tx8_cD1_peakpos,0.0,0.0
Mic2_Tx5_dominant_hz,0.0,0.0
Mic2_Tx1_cD4_sparsity,0.0,0.0
Mic2_Tx1_env_peaktime_us,0.0,0.0
Mic2_Tx8_env_peaktime_us,0.0,0.0
Mic1_Tx8_cD5_sparsity,0.0,0.0
Mic2_Tx1_kurt,0.0,0.0
Mic1_Tx1_cD5_logenergy,0.0,0.0
Mic1_Tx1_dominant_hz,0.0,0.0
Mic2_Tx5_centroid_hz,0.0,0.0
Mic1_Tx1_cD5_shannon,0.0,0.0
Mic1_Tx1_env_peaktime_us,0.0,0.0
Mic1_Tx1_cD4_shannon,0.0,0.0
Mic1_Tx5_env_peaktime_us,0.0,0.0
Mic1_Tx5_cD4_sparsity,0.0,0.0
Mic1_Tx5_cD5_peakpos,0.0,0.0
Mic2_Tx5_env_peaktime_us,0.0,0.0
Mic1_Tx8_cD2_peakpos,0.0,0.0
Mic2_Tx8_cD5_kurt,0.0,0.0
Mic1_Tx5_cD5_kurt,0.0,0.0
Mic1_Tx5_cD5_sparsity,0.0,0.0
Mic2_Tx5_cD2_peakpos,0.0,0.0
Mic1_Tx8_cD1_peakpos,0.0,0.0
Mic2_Tx1_dominant_hz,0.0,0.0
Mic1_Tx8_env_peaktime_us,0.0,0.0
Mic1_Tx8_cD5_kurt,0.0,0.0
Mic1_Tx5_dominant_hz,0.0,0.0
Mic1_Tx5_cD4_energy,0.0,0.0
Mic1_Tx8_dominant_hz,0.0,0.0
Mic1_Tx5_cD5_energy,-0.00013333333333329645,0.0004988876515698395
Mic2_Tx8_cA1_peakamp,-0.00013333333333329645,0.0007774602526460344
Mic2_Tx5_cD1_shannon,-0.00013333333333329645,0.002246973272847007
Mic1_Tx8_cD2_sparsity,-0.00013333333333329645,0.0010666666666666767
Mic1_Tx5_cD1_kurt,-0.00013333333333329645,0.0008844332774281129
Mic1_Tx5_cD5_peakamp,-0.00013333333333329645,0.0004988876515698395
Mic2_Tx5_cD5_kurt,-0.00013333333333329645,0.0004988876515698395
Mic2_Tx8_cD2_peakpos,-0.00013333333333331865,0.0002666666666666373
Mic1_Tx1_cD3_shannon,-0.00013333333333331865,0.0002666666666666373
Mic2_Tx8_cD5_shannon,-0.00013333333333331865,0.0002666666666666373
Mic1_Tx5_cD4_peakpos,-0.00013333333333331865,0.0002666666666666373
Mic1_Tx8_kurt,-0.00013333333333331865,0.0002666666666666373
Mic2_Tx8_cD3_shannon,-0.00026666666666661507,0.0005333333333333135
Mic2_Tx8_cD5_energy,-0.00026666666666661507,0.0010832051206181373
Mic2_Tx1_cD2_shannon,-0.00026666666666661507,0.0007999999999999933
Mic1_Tx5_cA1_peakamp,-0.0002666666666666373,0.0006798692684790283
Mic2_Tx5_cD3_peakpos,-0.0002666666666666373,0.0009977753031397264
Mic1_Tx8_cD4_peakpos,-0.0002666666666666373,0.0003265986323710545
Mic2_Tx5_cD2_peakamp,-0.0002666666666666373,0.0006798692684790283
Mic2_Tx5_cD1_peakpos,-0.0002666666666666373,0.00032659863237105444
Mic2_Tx8_cD5_sparsity,-0.0002666666666666373,0.0006798692684790283
Mic1_Tx8_cD5_shannon,-0.0002666666666666595,0.000533333333333319
Mic2_Tx1_env_peakamp,-0.0002666666666666595,0.001554920505292086
Mic2_Tx1_cD5_sparsity,-0.0002666666666666595,0.0005333333333333189
Mic1_Tx5_cD2_peakpos,-0.0002666666666666595,0.0009043106644167109
Mic2_Tx5_cD5_peakpos,-0.0003999999999999337,0.0005333333333333189
Mic1_Tx8_cD4_sparsity,-0.00039999999999995595,0.0003265986323710545
Mic1_Tx5_carrier_band_frac,-0.00039999999999995595,0.0014360439485691975
Mic2_Tx1_cD4_peakpos,-0.00039999999999995595,0.0006798692684790283
Mic1_Tx1_cD3_sparsity,-0.00039999999999995595,0.0003265986323710545
Mic2_Tx8_cD4_kurt,-0.00039999999999995595,0.00032659863237105444
Mic2_Tx5_cD4_kurt,-0.00039999999999995595,0.0010832051206181453
Mic2_Tx5_skew,-0.00039999999999995595,0.0006798692684790283
Mic1_Tx5_cD3_shannon,-0.00039999999999995595,0.0003265986323710545
Mic1_Tx5_cD2_sparsity,-0.00039999999999997817,0.0009043106644167075
Mic2_Tx1_cD4_logenergy,-0.00039999999999997817,0.0005333333333333134
Mic2_Tx8_cA1_shannon,-0.00039999999999997817,0.0005333333333333135
Mic1_Tx1_cA1_kurt,-0.0005333333333332746,0.0009797958971132842
Mic2_Tx5_cA1_sparsity,-0.0005333333333332746,0.0002666666666666373
Mic2_Tx1_skew,-0.0005333333333332746,0.0002666666666666373
Mic1_Tx5_cA1_logenergy,-0.0005333333333332746,0.0009797958971132842
Mic2_Tx1_cD4_shannon,-0.0005333333333332746,0.0002666666666666373
Mic2_Tx1_cD3_kurt,-0.0005333333333332968,0.0004988876515698396
Mic1_Tx1_cD2_logenergy,-0.0005333333333332968,0.0015434449203720346
Mic2_Tx5_cD5_peakamp,-0.0005333333333332968,0.0007774602526460344
Mic2_Tx5_env_peakamp,-0.0005333333333332968,0.00135973853695807
Mic1_Tx5_cD5_logenergy,-0.0005333333333332968,0.0004988876515698396
Mic1_Tx5_cD5_shannon,-0.0005333333333332968,0.0004988876515698396
Mic1_Tx5_out_of_band_frac,-0.0005333333333332968,0.0017074997966487467
Mic1_Tx5_cD2_shannon,-0.0005333333333332968,0.001066666666666677
Mic2_Tx1_env_kurt,-0.0005333333333332968,0.0007774602526460344
Mic2_Tx5_cA1_peakamp,-0.0005333333333332968,0.0007774602526460344
Mic2_Tx1_env_rise_us,-0.000533333333333319,0.0007774602526460382
Mic2_Tx8_cD3_sparsity,-0.000533333333333319,0.0006531972647421632
Mic2_Tx8_cD4_logenergy,-0.000533333333333319,0.0007774602526460382
Mic1_Tx1_cD5_peakpos,-0.0006666666666665932,0.0
Mic1_Tx5_cD4_shannon,-0.0006666666666665932,0.0
Mic2_Tx8_cA1_energy,-0.0006666666666665932,0.0
Mic1_Tx1_cA1_peakpos,-0.0006666666666666155,0.0004216370213557726
Mic1_Tx8_env_fwhm_us,-0.0006666666666666155,0.0011155467020454175
Mic2_Tx8_cD4_shannon,-0.0006666666666666155,0.0008432740427115802
Mic1_Tx8_cA1_shannon,-0.0006666666666666155,0.0004216370213557726
Mic1_Tx1_kurt,-0.0006666666666666155,0.0007302967433402221
Mic1_Tx5_skew,-0.0006666666666666377,0.000596284793999928
Mic1_Tx5_cD4_logenergy,-0.0006666666666666377,0.0007302967433402221
Mic1_Tx1_cA1_sparsity,-0.0006666666666666598,0.0008432740427115628
Mic2_Tx8_kurt,-0.0007999999999999341,0.0002666666666666817
Mic2_Tx5_cD4_peakpos,-0.0007999999999999563,0.0008844332774281197
Mic1_Tx8_cA1_energy,-0.0007999999999999563,0.0004988876515698513
Mic2_Tx1_cD3_logenergy,-0.0007999999999999563,0.0004988876515698514
Mic1_Tx8_cD5_peakpos,-0.0007999999999999563,0.0004988876515698514
Mic1_Tx1_cD5_energy,-0.0007999999999999563,0.0004988876515698513
Mic2_Tx5_cD3_logenergy,-0.0007999999999999563,0.0004988876515698514
Mic2_Tx8_skew,-0.0007999999999999785,0.0020827332469084492
Mic2_Tx8_cD1_logenergy,-0.0007999999999999785,0.0024000000000000033
Mic2_Tx5_cA1_kurt,-0.000933333333333275,0.0003265986323711088
Mic1_Tx1_env_decay_us,-0.0009333333333332971,0.0005333333333333246
Mic1_Tx5_cA1_energy,-0.0009333333333332971,0.0006798692684790458
Mic2_Tx1_centroid_hz,-0.0009333333333332971,0.0012364824660661229
Mic1_Tx8_cA1_sparsity,-0.0009333333333333193,0.001306394529484347
Mic1_Tx8_cD4_kurt,-0.0010666666666666158,0.0003265986323711088
Mic2_Tx1_cD1_peakpos,-0.0010666666666666158,0.0003265986323711088
Mic2_Tx8_env_rise_us,-0.0010666666666666158,0.0010832051206181208
Mic1_Tx1_cD3_energy,-0.0010666666666666158,0.0003265986323711088
Mic1_Tx5_cD3_logenergy,-0.001066666666666638,0.0009977753031397355
Mic2_Tx8_cD5_peakpos,-0.001066666666666638,0.0005333333333333189
